body_temperature,milk_production,respiratory_rate,walking_capacity,sleeping_duration,body_condition_score,heart_rate,eating_duration,lying_down_duration,ruminating,rumen_fill,health_status
37.8,22.7,36,12451,4.4,1,73,3.8,12.4,7,3,healthy
39.3,11.8,14,6424,7.2,4,46,1.3,13.3,4.4,1,unhealthy
39,15.6,23,6183,7.2,4,41,2.3,14.7,4.7,3,unhealthy
39.2,6.3,16,6798,7.2,2,38,2.4,12.8,4.6,2,unhealthy
37.8,24.3,14,12926,7,4,42,1.7,15.5,6.8,2,healthy
38.9,15.7,17,6849,7,2,48,1.4,14.1,3.2,3,unhealthy
37.8,24.5,23,12992,4.7,1,73,3.5,11.7,7,4,healthy
39.2,14.9,19,12998,4.2,2,55,1.7,12.7,7,3,healthy
39.4,18.8,14,5747,3.9,4,39,3.6,12.4,7,4,healthy
39.2,10.6,18,5294,7.2,2,43,2.2,15.6,5.3,1,unhealthy
39.3,12.8,14,5272,7.2,3,44,1.4,14.3,4.6,3,unhealthy
38.2,19,35,13257,5.2,3,83,3,11.8,5.8,4,healthy
39.1,13.2,14,5004,3.6,3,41,2.5,14.6,5.4,1,unhealthy
38.9,10.2,14,5319,6.9,3,37,1.6,14.3,4.9,3,unhealthy
37.8,13,17,11783,4.4,3,68,3.1,11.4,6.8,4,healthy
38,22.8,24,13257,4.2,1,61,3.4,11.1,5,4,healthy
38.9,13.1,14,6503,6.9,1,43,1.3,15,4.9,3,unhealthy
39.4,13,27,5977,7,1,42,1.3,13.1,4.4,3,unhealthy
39.5,5.1,14,7143,7.2,3,40,1.9,15.4,4.3,1,unhealthy
39.4,7.8,14,7019,7.2,3,52,1.3,14.8,3.7,1,unhealthy
39.2,13.6,14,5877,7.1,2,48,1.3,14.4,4.3,3,unhealthy
38.2,13.8,43,6868,4,1,51,2,13.1,6.2,3,healthy
39,15.5,14,5627,7.2,1,53,1.3,14.5,4.6,3,unhealthy
39.4,14.4,24,7443,6.3,1,53,2,14,6.4,1,unhealthy
39.2,22.9,14,5696,4.4,3,46,2,14.7,6.2,3,unhealthy
38.2,12,22,10467,5,3,78,3.1,12.2,7,4,healthy
39,12.6,14,6543,7.2,4,47,1.5,14.5,5.1,3,unhealthy
39.1,14.2,14,7352,3.1,4,43,3.1,13.9,4.4,4,unhealthy
39.1,21.2,14,12271,7.2,2,83,1.6,13.1,6.8,3,healthy
38,24.7,32,11868,4.5,3,60,2.7,12.4,6.9,3,healthy
39.2,15.5,18,5584,7.1,1,46,1.6,13.4,6.6,2,unhealthy
37.9,10.7,31,12990,4.5,4,68,2.4,6,7,2,healthy
38,16.6,44,5562,4.8,4,56,2.3,11.2,5.1,4,healthy
39.4,11.7,14,5694,6.1,3,37,1.9,13.7,3.1,2,unhealthy
37.9,13.3,35,13099,4.2,3,80,1.7,11.4,7,3,healthy
38,24.9,28,13257,5,3,83,3.4,13.4,7,4,healthy
39.3,14.2,21,5586,7,3,40,1.7,14.1,6.7,3,healthy
39.6,12.7,17,5005,7.2,2,42,1.3,14.6,3,3,healthy
39.2,16.6,19,12396,4.1,1,80,2.9,14.8,7,3,healthy
38.8,8.4,14,7097,7.2,5,37,1.9,15.4,4.3,3,unhealthy
39.4,9.3,15,7355,4.9,2,45,1.7,14.6,7,2,healthy
39.3,13.6,14,5004,7.2,3,39,1.7,13.3,3.4,3,unhealthy
37.7,21.1,19,12247,4.5,1,58,3.6,11.9,7,4,healthy
39.4,16.5,15,11361,6.4,3,37,2.4,6,5.4,2,unhealthy
39.6,11.7,14,7098,7.2,4,47,1.4,16.1,3.3,3,unhealthy
37.8,15.9,36,13231,3.5,3,82,1.6,12.4,6.6,3,healthy
39.2,13.7,14,13008,4.3,1,42,1.8,12.1,7,3,healthy
39.4,5.1,22,6998,7.2,4,47,1.3,14.4,3.6,3,unhealthy
37.6,11.7,19,13233,4.1,3,70,3.3,11.7,7,4,healthy
37.8,14.7,29,12794,3.8,3,73,2,11,7,3,healthy
39.1,16.2,16,6080,6.9,3,51,2.3,13.9,4.8,2,healthy
37.6,26.5,21,12565,3.9,2,73,3.7,11.9,7,5,healthy
37.9,23.7,49,11848,4.6,2,79,1.5,11.9,6.2,3,healthy
39.3,17.2,17,6021,7.1,3,41,2.7,14.1,6.1,3,unhealthy
37.7,17.9,31,13257,4.6,2,83,2.4,12.7,6.6,4,healthy
37.9,11.3,27,11690,5,5,72,3.3,12.3,7,2,healthy
38.8,13.8,14,7747,7.2,1,37,1.3,15.1,5.5,3,unhealthy
37.8,12.4,29,12569,3.9,3,65,3,11,6.7,3,healthy
39.6,11.9,26,6114,7.2,2,49,1.5,15.6,3.7,2,unhealthy
39.3,10.1,23,7091,7.2,1,49,1.3,14.4,4.8,2,healthy
38,13.1,34,13257,3.3,2,66,1.3,11.4,4.8,3,healthy
37.9,21.9,25,12279,4.6,1,83,3.4,11.7,6.9,4,healthy
39.1,6.9,14,7375,7.2,2,50,2.8,14.5,4.5,3,unhealthy
37.8,20.1,14,12696,3.9,1,46,2,11.4,6.6,3,healthy
38.2,14.1,23,9638,4.3,3,82,1.8,13.8,5.1,2,unhealthy
38,22.5,24,12815,4.5,3,65,2,11.6,6.2,4,healthy
39.1,7.1,14,5085,7.2,4,44,1.3,15.1,4.3,3,unhealthy
37.8,23.4,29,13205,3.3,3,71,3.3,12.7,6.1,4,healthy
39.7,12,23,12129,4.2,3,49,1.9,14.7,4,3,unhealthy
39.3,10.8,19,6368,6.7,3,40,2.1,14.6,4.7,3,unhealthy
39,13.9,14,6824,7.2,4,46,1.3,15.8,3.6,1,unhealthy
37.6,13.1,16,13229,4.7,3,83,3,11.8,7,2,healthy
39.3,7.5,14,5049,7.2,3,46,1.3,16.2,3.6,3,unhealthy
39,12.9,14,5004,7.2,3,49,1.3,14.3,5.4,3,unhealthy
39.2,8.8,14,5004,7.2,3,38,3.3,13.9,6.1,3,unhealthy
39.5,13,17,6374,6.2,1,39,2.3,14.9,3,1,healthy
39.4,12.2,25,5942,4.9,1,37,1.4,14,6.8,3,healthy
39.1,7.3,16,5105,7.2,3,45,2.1,15.1,4.8,4,unhealthy
39.1,7,17,6667,6.3,3,42,1.3,13.7,4.1,2,unhealthy
37.6,21.8,22,10754,4.9,3,81,2.2,11.1,7,4,healthy
39.8,17.5,38,6193,7.2,3,39,1.8,14.7,4.1,2,unhealthy
38,15.7,14,12349,4.5,3,81,2.2,12.8,3.6,2,unhealthy
39.2,9,15,5004,7.2,3,42,2.1,14,4.3,1,unhealthy
39.3,13.6,14,6101,7.2,4,48,1.8,14,5.3,3,healthy
39.2,15.6,15,5867,6.6,4,42,1.9,14.8,6.5,1,unhealthy
39.4,9.7,14,12628,3.9,3,42,1.6,12.2,5.9,3,healthy
38.3,14.2,21,12820,4.7,3,64,4.1,12.4,7,1,unhealthy
39.9,12.3,18,6679,7.2,1,41,1.3,14.5,3,3,unhealthy
39.2,15,23,5497,6.7,1,40,1.3,13.8,4.4,5,unhealthy
39.2,7.1,26,5447,7.2,1,45,1.4,13.7,4.6,2,unhealthy
37.7,23.5,16,11708,4,3,81,3.7,13,6.2,2,healthy
39.9,13.1,42,12921,6.5,2,56,3.8,14.3,5.2,3,healthy
39.5,18,14,5041,6.4,3,45,1.7,14.9,5.4,3,healthy
38,11.8,38,13189,4.4,5,62,2.7,12.3,7,3,healthy
39.2,11.7,14,5770,7.2,3,41,1.8,14.6,4.5,3,unhealthy
39.3,5.1,14,5381,6.7,3,48,1.9,14.1,6,2,unhealthy
38,14.3,19,12300,5,3,71,3,12.4,4.8,5,healthy
39.3,18.4,14,6043,6.7,3,37,1.9,15.3,3.2,3,unhealthy
39.2,7.6,15,6264,7.2,1,40,1.3,14.9,4.6,2,unhealthy
37.6,22.1,33,12186,4.7,2,83,3.1,11.9,7,3,healthy
38.9,13.8,17,6092,7.2,3,42,2.3,14.1,5.9,3,unhealthy
39.1,8,24,6523,7.2,2,41,1.3,13.5,4.9,3,unhealthy
39.2,13.9,19,6730,7.2,3,51,1.7,13.8,5.5,3,healthy
39.2,13.7,15,5004,7.2,2,72,1.5,13.8,5.6,2,unhealthy
38.9,5.1,17,6062,7.2,4,37,1.3,14,4.9,1,unhealthy
37.7,21.6,30,13257,4.2,3,77,2.3,13,7,1,healthy
39.5,17,19,8191,7.2,1,52,2,15.7,3,1,unhealthy
37.4,25.1,38,11777,3.4,1,42,2,11.2,6,1,healthy
39,15.9,18,5887,7.2,2,54,1.3,15.3,5.3,3,unhealthy
37.9,22.8,19,12710,3.5,3,73,2.1,12,6.9,1,healthy
38.1,9.9,23,13257,6.7,3,42,2.2,11.9,7,3,healthy
39,8.1,24,6486,7.2,1,46,1.3,13.4,4.9,3,unhealthy
37.8,24.7,37,13257,3.9,4,69,3,12.9,6.7,4,healthy
39.5,9.8,19,5658,7.2,1,41,1.3,14.6,4.8,1,unhealthy
37.9,16.3,41,12374,4.5,3,83,2.5,13.6,6.2,4,healthy
39.3,13.8,14,5004,7,5,45,1.7,13.9,5.2,2,unhealthy
38,15.7,46,12230,3.8,3,50,2,11.4,5.5,2,healthy
38.3,26.5,27,12034,4.9,1,81,2.1,13.5,5.7,3,healthy
37.8,24.4,25,12603,4.7,3,82,2.3,11.6,7,5,healthy
39.1,9.2,14,7717,6.9,1,52,2.1,15.4,4.5,2,unhealthy
39.5,10.3,14,6374,6.7,2,49,1.7,13.7,3.7,3,healthy
37.8,8.4,14,12067,7.2,3,83,2.2,12.1,6.6,3,unhealthy
39.4,15.4,17,6309,7.2,3,47,1.3,13.9,3.3,2,unhealthy
39.2,13.3,22,12736,4.5,2,47,3.3,15.6,5.7,1,unhealthy
39.5,5.1,14,7233,7.2,1,43,1.3,13,4.5,3,unhealthy
37.8,12.8,19,13174,3.7,2,74,3.8,12.7,6.9,3,healthy
38,26,21,11991,3.5,3,71,2.5,12.9,6.5,3,healthy
39.1,13.2,14,5004,7.2,1,46,1.3,14.4,5.3,2,unhealthy
39.1,9.2,22,9033,7.2,3,55,1.3,13.3,4.7,2,unhealthy
38.2,24.2,32,11261,4.7,3,53,4.5,12.8,7,4,healthy
35.5,22,22,6416,6.7,3,47,3.1,11,6.4,3,unhealthy
39.1,10,14,5469,4.7,5,42,2,14.2,5.9,3,unhealthy
39.3,17.3,14,5904,6.1,4,43,2.4,15.4,3.5,2,unhealthy
38.1,13.3,21,11856,3.9,1,44,2.6,14.8,6.7,3,unhealthy
37.9,12.6,47,12448,4.2,3,56,2.2,11.3,7,4,healthy
38.2,12.3,36,13050,4.7,1,42,2.6,12.2,6.9,2,unhealthy
39.4,17.1,24,7395,4.1,3,67,2.2,13.3,5.4,3,unhealthy
39.3,15.8,17,5679,7.2,2,48,2.3,13.8,5.4,3,unhealthy
39.1,10.3,21,6824,7.2,1,44,1.3,14.2,5.7,2,unhealthy
39.5,12.2,16,5004,6.7,1,38,3,13.2,5.3,1,unhealthy
38,23.9,14,7408,4,4,74,1.5,13.7,3.3,1,unhealthy
38.8,13,23,6643,6.7,1,43,1.8,14.3,4.7,2,unhealthy
38.7,15.1,14,5560,7.2,2,37,1.3,15.2,3.6,3,unhealthy
40.1,7.5,22,5588,6.8,3,41,1.4,14.6,3,3,unhealthy
39.1,10,24,10442,6.5,2,39,2.2,11.4,7,1,healthy
39.3,10.6,18,5623,7.2,1,45,1.3,15.1,5.7,3,unhealthy
38.9,14.6,17,12589,4,3,52,2.1,13.9,6.6,3,unhealthy
39.3,11.3,25,13257,3.8,3,41,1.3,14.3,3,2,healthy
39,12,17,6911,4.2,3,49,3.6,14.1,6.4,4,healthy
38,16.1,23,12296,4.8,3,80,2.1,14.3,4.7,2,healthy
39.2,15.1,14,5081,7.2,4,38,4.1,14.4,5.1,3,unhealthy
40,21.9,27,6569,6.9,1,42,1.7,14.2,4.8,3,unhealthy
38.8,16.3,14,6577,7.1,1,53,3.2,14.6,3.8,1,unhealthy
38.1,12.9,17,5004,7.1,1,47,1.8,14.8,4.9,3,unhealthy
38,26.5,19,11682,3,4,74,1.4,12.2,5.8,3,healthy
39,7.5,14,5885,6.8,1,50,1.7,14.2,5.4,3,unhealthy
38,9.3,25,12049,4.6,3,63,2.8,11.7,6.8,3,healthy
37.9,20.9,15,6152,3.9,3,78,2.4,11.3,6,3,healthy
39.1,14,14,6295,7.2,2,47,3,14.1,4.8,3,unhealthy
39.8,5.4,16,5846,7,4,44,1.7,14.7,3,3,unhealthy
39.3,17.6,20,5453,7.2,2,48,2.5,15.4,3.9,3,unhealthy
38,13.9,34,12869,3.4,2,67,2.5,12.7,5.5,2,healthy
39.3,5.1,14,6140,7.2,2,39,1.6,14.8,4.8,1,unhealthy
39.5,10.1,14,6437,7.1,3,37,1.3,14.4,4.1,3,unhealthy
39.1,5.1,14,5842,7.2,4,48,1.9,13.2,3.4,3,unhealthy
39.4,12.3,34,6785,4.2,3,48,2.3,12.2,3.9,3,healthy
38.5,12,37,13097,3.8,2,47,2.2,12.5,5.9,3,healthy
37.8,11.9,23,9774,3.9,2,47,1.8,12.7,6.9,3,healthy
38.9,15.5,17,6022,6.9,3,44,1.5,14.3,4.5,2,unhealthy
38.9,5.1,22,6153,6.9,3,37,2,13.2,3.8,3,unhealthy
37.9,17.1,16,11787,4.2,3,66,2.7,14.4,6.3,3,healthy
39.3,16.4,14,5004,7.2,1,44,1.6,14.7,3,3,unhealthy
39.6,14.5,16,12105,6.9,1,47,2.2,14.8,4.1,1,unhealthy
39,5.1,16,7180,7.2,2,37,1.5,16.3,4.5,3,unhealthy
39.2,5.1,14,13257,6.7,1,44,1.8,13.9,3.4,3,unhealthy
39.5,14.6,19,6779,7.2,4,46,1.7,14.3,4.3,2,unhealthy
37.8,14,14,7105,6.6,1,44,3.4,13.4,5.7,2,unhealthy
38.8,15.7,14,6461,6.6,4,37,2.2,14.2,4.5,1,healthy
38.9,7.7,14,5941,7.2,1,48,1.3,12.9,4.4,3,unhealthy
39,16.1,14,5703,7,1,47,1.3,14.5,5.2,1,unhealthy
39.6,15.1,25,5004,6.5,1,37,1.3,14.6,4.8,3,unhealthy
37.9,11.8,37,13257,4.4,3,67,2.5,11.8,5.9,2,healthy
39.4,16.8,14,6662,7.2,3,56,2.7,14.7,4.6,3,unhealthy
39.4,14.8,15,5475,6.7,3,40,1.3,15.7,5.5,3,unhealthy
38.9,12,14,6199,7,4,45,1.4,15.2,4.9,3,unhealthy
38.8,5.1,14,6228,7,3,43,1.3,15.1,5,1,unhealthy
39.1,8.2,14,5955,7.2,2,47,1.8,13.8,4.3,3,unhealthy
39.4,13.4,26,10429,7.2,3,37,1.5,14.5,5.1,4,unhealthy
39.1,6.4,15,5352,7.2,5,52,1.6,15.1,4.6,3,unhealthy
39.2,15.8,16,6364,6.6,3,43,2.4,14.5,4.6,3,unhealthy
37.8,12.3,49,13257,4.5,2,71,2.2,11.1,6.3,4,healthy
38,12.6,40,13257,4,2,63,2.2,12.7,6.4,4,healthy
39.6,10.1,16,5428,6.7,3,37,1.3,15.4,3.9,2,unhealthy
37.7,6.1,14,6846,6.3,1,48,2.6,14.1,7,3,unhealthy
38.2,25.7,29,12182,3.9,3,41,1.7,11.9,5.5,2,unhealthy
39,11.6,19,5004,7.2,1,48,1.9,13.9,4.9,3,unhealthy
39,7.6,15,6166,7.2,4,44,1.3,15.3,3,2,unhealthy
39.3,9.1,35,12407,5.1,2,83,2.4,14.8,6.2,2,healthy
39,13.8,14,12166,7.1,3,39,3.2,14.5,6.8,1,unhealthy
38.9,5.1,14,6009,7.2,3,37,1.3,13.8,4.2,2,unhealthy
37.8,13.1,14,5113,7.2,3,83,2.2,13.4,7,1,healthy
38,26.5,34,6610,7,1,47,3.6,13.6,6.2,3,unhealthy
38.9,7.4,14,5840,7.2,1,41,1.5,13.8,5.3,2,unhealthy
39.2,14.7,14,5120,6.9,3,38,1.3,14.6,3.5,3,unhealthy
38.2,11.7,40,11073,7.2,3,48,1.6,12.4,6.5,2,unhealthy
38.2,12.8,30,12223,3.7,3,62,2.8,12.8,7,3,healthy
39.4,7.7,24,6112,7.2,3,37,2.5,14,5.6,2,unhealthy
39.5,5.6,14,5778,7.2,3,38,2.1,14.1,3,3,unhealthy
39.3,10.3,14,5957,4.5,3,37,2.3,14.1,7,3,healthy
39.4,14.2,17,5004,7.2,1,44,1.3,13.2,3,3,unhealthy
39.1,17.1,22,7332,3.2,2,42,2.4,13.3,7,4,healthy
39.6,5.2,14,5873,7.2,2,46,1.8,15.4,4.2,2,healthy
38,22.6,35,12214,4.3,3,71,2.3,12.4,7,3,healthy
38.9,14.4,14,6213,4.1,1,37,4,15.1,4.3,2,healthy
39.3,11.6,14,5004,7.2,2,43,1.4,16.1,5.4,2,healthy
39,7.2,14,6542,7.1,3,42,1.9,13.3,3.6,3,unhealthy
37.8,16.8,23,12174,4.7,3,77,2.7,12,7,4,healthy
39.2,8,28,5004,7.2,4,54,1.3,16.4,6.9,2,healthy
37.6,23.2,14,11933,4.2,3,83,3.1,11.6,7,5,healthy
38.1,21.6,36,11816,3.8,3,63,2.5,11.8,6.6,4,healthy
37.7,13.5,33,12651,4.1,5,62,2.2,11.7,7,3,healthy
38.1,14.5,14,5422,7,2,42,2.7,14.1,6.9,2,unhealthy
39,6.3,14,5725,7.2,3,38,1.3,13.9,4.1,2,unhealthy
39.2,13.6,14,7479,6.5,3,37,2,14.3,5.1,3,unhealthy
37.9,12.8,22,11362,4.9,3,71,2.9,12.2,7,3,healthy
39.7,10.3,14,5121,7.2,4,50,1.3,14.6,5.4,1,unhealthy
35.5,14.7,25,13257,4.1,3,44,1.9,13,5.5,1,healthy
37.8,16.5,14,12661,4,2,50,3.2,12.1,5.8,4,unhealthy
39,5.1,15,6026,7.2,3,38,1.3,13.5,4.4,2,unhealthy
37.9,14.6,37,13113,4.7,2,81,3,11,7,4,healthy
37.8,11.4,14,5004,4.3,2,42,3.6,12.1,7,3,healthy
38,13.9,25,12318,3.4,3,72,1.8,12.1,6.1,3,healthy
39.3,11.2,16,6626,4.4,3,48,3.3,15.3,7,2,unhealthy
39.7,11,24,6623,7.2,3,37,1.5,15.6,5.1,1,unhealthy
39.8,8.1,25,6708,4.5,1,46,1.3,13.3,3,2,unhealthy
39.4,15.8,31,12841,3.8,2,45,1.5,14.4,4.7,3,unhealthy
37.8,12.6,14,13232,4.1,2,52,1.3,13.6,6.3,3,healthy
37.8,12.3,14,5694,4,4,47,2.3,11.9,6.9,3,unhealthy
39.1,15.6,23,6772,7.2,3,48,2,15.1,5.7,3,unhealthy
40.1,16.7,25,8123,4.1,1,45,1.3,14.2,3,5,healthy
39.3,10.7,14,5100,7.1,2,37,1.6,14,4.2,2,unhealthy
38.9,12.6,18,6963,6.7,4,40,2.9,13.7,4.6,3,unhealthy
38,8.9,25,12367,4.9,4,83,2,12.1,7,3,healthy
38,12.1,23,12724,4.7,2,44,2.3,12,7,3,healthy
39.3,6.9,23,5463,7.2,1,38,1.3,16.4,5.8,1,unhealthy
37.9,12.9,39,12840,4.3,1,71,2.1,11.9,6.8,2,unhealthy
38.2,18,43,12618,4.8,1,64,2.1,11.8,7,3,healthy
39.4,14.6,15,13257,4.3,3,50,2.2,16.1,6,3,healthy
38.1,21,23,13257,3.2,3,66,2.1,11.9,7,3,healthy
39.1,6.5,14,5756,6.6,4,41,3.4,16.2,4,1,unhealthy
39.6,13.8,19,5004,7.2,5,45,1.7,14.4,4,1,unhealthy
39.4,10.7,14,5004,7.2,2,45,1.3,15.2,4.8,3,unhealthy
39.3,7.8,16,6384,6.8,3,38,1.3,14.7,4.5,3,unhealthy
38.2,19,28,12221,5,2,81,1.8,11.1,6.6,4,healthy
38.1,7.5,37,11214,4.6,3,83,2.4,12.1,6.7,4,unhealthy
38.8,12.3,14,5884,7,1,42,1.3,14.9,4.9,2,unhealthy
39.5,13.6,14,5527,7.2,1,39,1.5,15.1,4.1,2,unhealthy
39.5,7.6,17,5147,7.2,3,41,1.7,13.6,4.1,3,unhealthy
37.8,12.4,27,13099,4.7,3,50,4.2,12.2,6.9,3,healthy
39.2,13.1,26,6259,7,2,45,1.3,14,4.7,3,unhealthy
39.9,10.8,14,12651,6.8,3,83,2.4,15.4,4.5,3,unhealthy
39.4,9.9,17,12876,7.1,3,44,2.8,14.2,4.5,3,unhealthy
37.9,10.1,14,13244,4,3,65,2,12.3,6.5,5,healthy
37.8,25.1,30,11765,4.6,5,71,2.8,12.2,6.8,4,unhealthy
38.7,5.1,14,5326,7.2,3,52,1.3,14.6,5.2,3,unhealthy
39.3,5.8,14,6536,7.2,3,45,1.8,15.8,4.2,3,unhealthy
38,12,25,7840,5,4,77,1.7,12,7,3,healthy
37.9,22.4,28,12124,4.3,1,83,2.5,12.4,6.4,3,healthy
39.1,15.7,14,6411,7.1,2,42,1.6,14.9,5.3,3,unhealthy
39.1,16,44,10698,4.3,3,83,2.8,13.3,5.8,2,healthy
39,5.9,14,6398,7,1,51,1.3,14.4,5.8,3,unhealthy
37.9,25.5,30,13144,4.4,1,82,2.5,10.9,6.8,3,healthy
40.1,12.2,15,5058,7,3,45,1.6,15.2,3.4,3,unhealthy
39.2,10.2,14,7294,7.2,1,38,1.5,15.2,4.8,1,unhealthy
39.1,15.7,14,5897,7.2,2,42,1.3,13.7,4.1,1,unhealthy
38.1,22.3,38,10757,4.8,4,83,2.2,13.1,7,4,healthy
37.6,25.6,25,12037,4.5,4,71,3.5,13,6.4,4,healthy
38.9,7.4,20,6551,7.2,2,43,1.4,13.3,3,3,unhealthy
39.6,13.9,18,5004,6.8,2,41,1.9,14.5,3,2,unhealthy
38,20.1,28,12327,3.7,3,78,1.9,11.6,6.7,4,healthy
37.7,12.4,23,12627,4.3,3,82,3.3,12.4,6.9,4,healthy
37.8,24,30,12346,3.3,3,62,2.9,12.4,5.3,2,healthy
38.1,20.4,32,12228,4.8,1,83,2.4,11.1,7,2,healthy
37.8,23.6,41,11683,4.1,2,62,2.7,11.7,7,4,healthy
39.1,14.9,14,5289,7.2,2,41,1.4,14.4,5.5,3,unhealthy
39.1,7.7,17,6210,6.7,3,47,1.9,14.6,5.1,3,unhealthy
39.1,5.1,14,7553,6.7,3,51,1.3,13.9,4.5,2,unhealthy
37.9,22.7,25,11403,4.7,2,82,2.5,11.8,6.9,5,healthy
37.7,24.7,27,11895,4.9,1,83,3.5,13.2,7,4,healthy
38.9,7.6,16,5960,6.7,2,39,1.4,14.5,3.6,3,unhealthy
37.1,15.8,14,12756,6.4,4,43,1.5,14.9,5.6,3,unhealthy
39.1,12.5,46,6735,4.6,3,37,1.3,13.8,5.9,3,healthy
39.4,11.8,22,11900,4.6,3,45,2.5,13.6,6.5,3,unhealthy
39.3,14.5,18,6896,6.8,1,52,2.1,15.5,3.7,3,healthy
39.3,15.3,20,10603,3.7,3,40,3.8,15.6,5.7,2,healthy
38,15.9,28,7022,6.7,3,49,2.4,15.5,6.7,2,healthy
38.1,23.2,22,12071,4.5,3,77,2.8,12.2,6.2,2,unhealthy
37.9,23,35,13041,4.9,4,83,2.4,11.4,7,4,healthy
37.9,18.3,34,11166,5.3,1,83,1.9,10.9,7,4,healthy
39.2,10.5,26,11824,4.8,4,53,2.5,14.3,6.6,4,healthy
38.2,10.3,46,11382,4.9,3,83,2.6,12.7,6.6,3,healthy
38,15.1,17,12106,3.3,2,64,2.5,12.1,6.9,4,unhealthy
39.3,13.4,14,7170,7.2,2,38,2.1,16.4,4.1,3,unhealthy
38,23.3,14,12737,4.5,2,78,3.7,11.2,7,3,healthy
37.7,14.7,29,12355,4.2,2,47,1.9,11.2,6.9,2,healthy
37.8,12.4,32,13257,3.7,3,53,2.7,12.5,6.6,4,healthy
37.8,12.8,16,12681,7.2,1,47,3,13.9,7,3,healthy
38.9,15.5,14,5896,6.7,1,43,1.3,16.4,3.7,3,unhealthy
39.2,16.4,31,5592,7.2,1,44,1.5,13.7,3.6,2,unhealthy
38.4,15.4,31,9374,4.6,1,69,1.3,13.9,6.1,3,healthy
39.2,5.1,14,5157,7.2,2,54,1.5,16.4,5.7,1,unhealthy
37.7,16.4,47,12754,4.1,1,70,2.3,11.7,5.3,3,healthy
38.1,12.8,43,12501,3.1,1,56,2.4,11.8,7,4,healthy
39.3,12.5,36,11843,4.5,1,51,1.5,12.3,6.7,3,healthy
39.5,17,19,5004,7,3,38,1.3,15.5,5.5,2,unhealthy
39.3,9.4,14,5809,6.4,2,45,2.9,14.5,7,3,unhealthy
39.2,5.7,14,5114,7.2,3,46,1.3,14.4,5,3,unhealthy
38.8,11.6,14,5676,7.2,3,44,1.3,15.1,5.2,3,unhealthy
39.1,7.5,14,5004,7.2,1,44,1.3,14.1,4.4,3,unhealthy
37.7,5.1,27,12992,4.2,2,83,1.6,12.3,7,3,healthy
39,10,14,5749,7.2,2,41,1.4,13.8,3.8,3,unhealthy
39.6,6.5,14,6021,7.2,2,41,1.3,16,4.6,3,unhealthy
38.1,21.3,27,12026,4.8,3,79,1.8,12.5,7,3,healthy
39.7,7.4,23,6348,7.2,3,48,1.3,13.5,3,3,unhealthy
39.5,17.8,22,5732,6.8,3,47,1.5,14.8,4.2,3,unhealthy
39,14.3,14,5618,6.3,3,44,1.3,15.1,5.9,3,unhealthy
38,13.9,19,11912,3.8,3,76,2.4,12.4,6.1,2,healthy
37.7,22,18,13153,5,2,70,3.6,11.3,7,3,healthy
39.2,15.2,24,6179,6.7,3,41,1.3,14.4,3,3,unhealthy
39.6,12,14,6221,6.9,3,37,3.3,14.7,4.2,2,unhealthy
39.1,5.5,14,5041,7,5,43,1.7,14.6,5.2,3,unhealthy
39.3,14.1,22,5419,3.3,4,47,2.4,12.6,5.3,2,unhealthy
39.5,17.6,23,11790,6.4,1,39,1.5,12.5,3,3,unhealthy
37.7,12.8,32,12540,4.5,3,59,2.5,12.1,7,3,healthy
39.9,12.9,14,5004,7.2,1,42,1.3,14,5.5,2,unhealthy
39.1,15.7,15,5492,6.7,2,41,2.9,13.8,4.6,4,unhealthy
37.8,23.3,41,12501,3.6,1,63,3.2,11.2,6.7,3,healthy
37.9,18.3,26,11677,4.7,1,80,2.1,11.6,7,4,healthy
39.6,6,14,5004,7.2,4,46,1.3,13.9,4.1,1,unhealthy
39.2,8.5,25,6755,7.2,2,40,2.4,13.7,4.8,1,healthy
39.2,10.3,14,6048,7.2,3,38,1.6,13.7,6.4,3,unhealthy
39.4,17,27,11252,4,3,40,3.8,15.4,7,4,healthy
39.4,15.1,14,7232,7.2,1,49,1.6,12.2,6.1,2,healthy
37.9,12.2,24,12395,3.8,4,83,3.2,11.8,7,3,healthy
39.4,11.9,45,11685,4.6,3,51,2.6,13.2,7,3,healthy
39,10.3,14,5744,7,3,42,2.7,15,3.5,3,unhealthy
39,5.1,23,5004,7.2,4,43,1.6,14.2,4.9,1,unhealthy
39.7,8.4,14,5726,6.5,2,47,2.5,15.4,6.3,3,unhealthy
38.1,22.5,37,13257,3.8,3,68,1.7,11.5,5.6,4,healthy
39.2,5.6,17,7479,6.8,1,44,2.5,16.4,5.1,3,unhealthy
39.1,14.9,15,6724,7.2,2,46,1.9,13.5,5.1,1,unhealthy
39.3,7.4,14,6015,6.6,1,43,1.3,15.6,4.2,1,unhealthy
39.7,5.1,23,5608,7.2,1,47,1.5,14.9,5,5,unhealthy
39,17.4,19,5471,6.9,3,38,1.3,13.3,3.9,1,unhealthy
39.1,9.9,17,5004,6.5,2,42,1.4,15.2,3.9,1,unhealthy
39.4,13.8,28,5755,7.2,2,51,1.3,14.7,4.2,2,healthy
39.5,13.9,17,5721,6.9,1,49,1.6,14,4.1,3,unhealthy
37.8,13.2,20,13257,4.4,3,70,2.3,13.1,7,4,healthy
38.1,8.3,35,13081,4.3,3,75,2,12.9,7,3,healthy
38.1,26.5,25,12155,4.4,3,83,2.1,12.7,6.2,5,healthy
